,Number of Songs,Artist Name,Artist Location,Duration,Title,Release,Year,Danceability,Energy,Mode,Tempo,Loudness,Hotness 
5835,1,Warrior King,,225.77587,Breath Of Fresh Air,Virtuous Woman,2002,0.0,0.0,0,83.831,-6.937,0.5654510121736983
5836,1,Taking Back Sunday,"Long Island, New York",227.57832,You Know How I Do [Live From Bamboozle],Live From Bamboozle 2009,0,0.0,0.0,1,165.145,-5.534,0.3603705827121406
5837,1,Jean Lumière,,183.43138,La chanson des genêts,Best of 40's and 50's_ Vol. 131,0,0.0,0.0,1,124.113,-11.333,0.0
5838,1,Buju Banton,"Kingston, Jamaica",239.0722,Destiny,Inspirational Vibes,1997,0.0,0.0,0,134.941,-7.38,
5839,1,Patrick Eudeline,,188.21179,La Nuit,Mauvaise Etoile,0,0.0,0.0,0,116.975,-8.969,
5840,1,Piero Esteriore,,246.54322,Io Vivo,Io Vivo,0,0.0,0.0,1,100.071,-6.212,
5841,1,Lara,,190.85016,Café Sarajevo,Petit Coeur Assassin,0,0.0,0.0,1,109.318,-11.809,
5842,1,Sonny Landreth,"Caton, MS",212.63628,She Left Me A Mule ,Voices Of Americana: Sonny Landreth,1999,0.0,0.0,0,87.669,-12.617,0.3347065490692206
5843,1,Save As,,228.98893,Fanfara,Chillhouse Planet_ Vol. 2,0,0.0,0.0,0,85.33,-11.042,
5844,1,Daniel Johnston,"Sacramento, CA",270.78485,To Go Home,The What Of Whom,1982,0.0,0.0,1,131.011,-12.664,0.5527051139046104
5845,1,Redman / Saukrates / Icadon,"Newark, NJ",204.19873,Get 'em,Red Gone Wild,0,0.0,0.0,0,231.264,-13.57,0.536032111708468
5846,1,Workhorse,Mississippi,251.402,High Horse,Beasts of Burden,2007,0.0,0.0,1,85.209,-7.2,0.26586104921065007
5847,1,Helen Love,"Cardiff, Wales",143.15057,Calm Down Dad,Calm Down Dad,0,0.0,0.0,0,205.016,-4.737,0.3775316449767025
5848,1,Connemara Stone Company,,192.10404,Dragonfly,Dragonfly - Live at Folk im Schlosshof,0,0.0,0.0,1,123.36,-7.179,0.21990668461970456
5849,1,Hard Romantic,,267.7024,Romanza,Sincerely_,0,0.0,0.0,1,81.974,-18.479,0.0
5850,1,Rita Chiarelli,,278.33424,Tu Vuo_ Fa_ L_ Americano,The Italian Sessions,0,0.0,0.0,1,95.508,-13.083,0.2538347361322313
5851,1,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,,218.48771,September Song,Classical Katz,1997,0.0,0.0,0,67.452,-23.596,
5852,1,Gipsy Kings,"Arles, France",194.87302,Tu Quieres Volver,Greatest Hits,1987,0.0,0.0,0,165.006,-8.403,0.778820808942555
5853,1,Humble Pie,"Essex, England",288.02567,Intro/Whatcha Gonna Do about It,The Atlanta Years,0,0.0,0.0,0,93.716,-11.088,0.24256981369667097
5854,1,Sleepy John Estes,"Ripley, TN",163.91791,Stop That Thing,Legendary Country Blues Artists - CD A,1935,0.0,0.0,1,96.982,-15.832,
5855,1,Lidell Townsell,,201.82159,Duh Duh Da,The Next Generation,0,0.0,0.0,0,125.013,-9.926,0.2084722367788958
5856,1,P.O.S,,156.83873,Drumroll (We're All Thirsty),Never Better,0,0.0,0.0,1,108.279,-5.924,
5857,1,DJ Clue / P. Diddy,"New York, NY [Queens]",64.70485,Intro,The Professional,1998,0.0,0.0,0,81.229,-23.129,0.3864772912554594
5858,1,Dynamix,NY - New York City,451.02975,Bodyfly (Dynamix original version),Tribal Sunrise Volume 4,0,0.0,0.0,1,85.326,-5.927,
5859,1,Gathering,,242.93832,Brampton To Roadhead,Gathering,0,0.0,0.0,1,95.035,-9.989,
5860,1,Helen Love,"Cardiff, Wales",213.39383,Bigbigkiss,Love And Glitter_ Hot Days And Musik,2000,0.0,0.0,1,162.101,-9.559,
5861,1,Languis,,199.00036,Cable,Split,0,0.0,0.0,1,126.999,-16.595,0.1939277643569876
5862,1,Tracy Byrd,"Vidor, TX",209.08363,Walking To Jerusalem,Love Lessons,1996,0.0,0.0,1,116.625,-7.56,
5863,1,Basic Channel,"Berlin, Germany",62.92853,Q1.1 Edit,BCD,1995,0.0,0.0,0,160.546,-23.563,0.49975232798855324
5864,1,Mills Brothers,,79.64689,Youre nobody till somebody loves you,Paper Doll,0,0.0,0.0,1,124.906,-7.704,
5865,1,Sue Foley,"Ottawa, Ontario, Canada",224.65261,She Don't Belong To You,Ten Days In November,1998,0.0,0.0,1,105.21,-6.278,0.3347065490692206
5866,1,Barry Mann,"Brooklyn, NY",170.44853,Here You Come Again (LP Version),Soul & Inspiration,0,0.0,0.0,1,106.687,-9.741,0.0
5867,1,Ben Sidran,"Chicago, IL",307.80036,Blowin' In the Wind,Dylan Different,2009,0.0,0.0,1,68.479,-17.336,0.22154865991439518
5868,1,Krayzie Bone,,175.5424,Let It All Go,Lyrical Paraphernalia,0,0.0,0.0,1,181.03,-4.982,0.4348380902608562
5869,1,Jimmy Page,"Heston, Middlesex, England",322.97751,Hummingbird,Outrider,1988,0.0,0.0,1,139.015,-13.865,0.5637552083912959
5870,1,Dark Shadows,AUSTRALIA,115.43465,Departure / End Title (Love Theme From Night Of Dark Shadows),House Of Dark Shadows and Night Of Dark Shadows,0,0.0,0.0,1,61.349,-21.277,
5871,1,Jim Kweskin with Samoa Wilson,"Stamford, CT",325.35465,Brother Can You Spare A Dime (Album Version),Now And Again,0,0.0,0.0,1,74.045,-12.375,
5872,1,Jim Jones featuring Oshy,New Mexico,224.31302,This Is For My Bitches,Pray IV Reign,2009,0.0,0.0,1,121.978,-4.62,0.44569927520170877
5873,1,Joy Division,,245.34159,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Still [Collector's Edition],0,0.0,0.0,0,117.339,-6.521,0.40003965695463956
5874,1,Light Of The World,"London, England",251.92444,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",Anthology: Addicted To Funk,0,0.0,0.0,1,120.878,-12.262,
5875,1,Mariano Yanani,,192.41751,Canon In D Major (J. Pachelbel),Babies Go To Sleep,0,0.0,0.0,1,126.273,-16.922,0.0
5876,1,Rocky Whatule,,283.74159,Friends Of All Races,Comedy Ping-Pong,0,0.0,0.0,1,96.591,-8.606,
5877,1,Aphasia,,244.32281,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Brain Patch Error,2001,0.0,0.0,1,192.063,-7.468,
5878,1,Michelle Tumes,,232.22812,Love Shines Through  (Dream Album Version),Dream,0,0.0,0.0,1,120.028,-5.165,0.0
5879,1,Beherit,Helsinki,266.89261,Suck My Blood,Engram,2009,0.0,0.0,1,149.069,-5.268,0.5642587393365759
5880,1,EPMD,allentown Pennsylvania USA,161.35791,Jane 5,Back In Business,1997,0.0,0.0,1,86.819,-8.667,0.4923983528177209
5881,1,Casiotone For The Painfully Alone,,197.25016,White Jetta,Vs. Children,2009,0.0,0.0,1,180.094,-9.31,0.7056291886565315
5882,1,Architecture In Helsinki,Melbourne,249.28608,Need To Shout,In Case We Die,2005,0.0,0.0,1,139.999,-10.414,0.7602993828677649
5883,1,Jack Johnson and Friends / Matt Costa,"Galveston, TX",136.30649,Fall Line,Talk Of The Town,2003,0.0,0.0,1,150.519,-11.234,
5884,1,City High,,231.33995,Sista,City High,2001,0.0,0.0,0,159.975,-7.99,0.42744657148843085
5885,1,The Frequency,,284.682,Own Me,THE FREQUENCY,2004,0.0,0.0,1,153.667,-11.221,0.21508031850922793
5886,1,Britney Spears,"Kentwood, LA; Los Angeles, CA",1.04444,Someday (I Will Understand),Someday (I Will Understand),2005,0.0,0.0,1,0.0,-23.555,
5887,1,Caballo Dorado,,190.22322,Me vuelves loco,No dejes de bailar,0,0.0,0.0,1,161.486,-8.221,0.0
5888,1,Mohammad Nouri,,224.02567,Morghe Eshgh,Paeez - Persian Music,0,0.0,0.0,1,85.56,-17.661,0.2998774882739778
5889,1,Soul Asylum,"Minneapolis, MN",168.93342,Don't It (make Your Troubles Seem Small) (Album Version),Made To Be Broken,1986,0.0,0.0,1,195.005,-11.71,0.3725300393660796
5890,1,Barbara Fairchild,"Knobel, AK",329.24689,The Other Side Of That Hill,He Kept On Loving Me,0,0.0,0.0,1,151.676,-8.159,
5891,1,Big Star,"Memphis, TN",241.60608,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Keep An Eye On The Sky,0,0.0,0.0,0,160.68,-7.724,0.3738202755896518
5892,1,TEN MADISON,,405.41995,Elementro,From Lust To Dust,2003,0.0,0.0,1,92.699,-7.495,0.0
5893,1,Moon Mullican,"Corrigan, Polk County, TX",173.24363,Kangaroo Blues,Moon's Tune,0,0.0,0.0,1,95.278,-20.884,
5894,1,Sergio Mendes,"Niteroi, Brazil",161.59302,Tem Do de Mim (Live At El Matador_ San Francisco),In Person At El Matador,0,0.0,0.0,1,179.609,-19.397,0.0
5895,1,Michael Card,,208.50893,Arise_ My Love (Song Of Solomon),The Way Of Wisdom,0,0.0,0.0,1,93.542,-21.716,0.3347065490692206
5896,1,Chroma Key,Canada,160.31302,Salvation,Graveyard Mountain Home,2004,0.0,0.0,0,120.091,-11.242,0.49545313652464545
5897,1,The Red Jumpsuit Apparatus,"Middleburg, Florida",208.79628,In Fate's Hands (Album Version),Don't You Fake It,2006,0.0,0.0,0,199.004,-2.983,0.6040881780778032
5898,1,Anna Abreu,,205.45261,Shame,Anna Abreu,2007,0.0,0.0,0,143.864,-6.692,0.4787262884803349
5899,1,Mykill Miers,United States,236.5122,Listen,The Trials Of Job,0,0.0,0.0,0,91.16,-14.249,
5900,1,Rachael Starr,,608.23465,Till There Was You (John Creamer & Stephane K Remix),Till There Was You,2005,0.0,0.0,0,127.996,-10.289,0.5413813805335101
5901,1,Lonnie Brooks,"Dubuisson, LA",351.73832,Two Guitars Shuffle (take 1),Sweet Home Chicago (Paris 1975) (Blues Reference),0,0.0,0.0,1,124.471,-12.302,0.4643353773794835
5902,1,Don Gibson,"Shelby, North Carolina",169.63873,I Love No One But You,Lonesome Number One,1991,0.0,0.0,1,123.531,-14.257,0.0
5903,1,Stanley Clarke,"Philadelphia, PA",312.76363,What If I Forget The Champagne,East River Drive,1998,0.0,0.0,1,123.352,-13.455,0.3725300393660796
5904,1,Hélio Ziskind,,143.67302,A história do incêndio do jequitibá de Carangola (Part 1),O Gigante Da Floresta,0,0.0,0.0,0,128.636,-15.316,
5905,1,Rancid,"Bay Area, CA",81.10975,Meteor Of War (Album Version),Rancid,0,0.0,0.0,1,168.752,-3.869,
5906,1,Joe Turner,Florida,171.65016,Nobody In Mind,Diggin' Deeper Volume 3,0,0.0,0.0,1,84.737,-20.075,
5907,1,George Nooks,,252.3424,Your Love (Got a Hold of Me) instrumental,George Nooks Sings Dennis Brown,0,0.0,0.0,1,179.888,-5.641,
5908,1,Jim Kweskin,"Stamford, CT",235.31057,Kaloobafak [I'm Confessin' (That I Love You)] (LP Version),Garden Of Joy,0,0.0,0.0,1,63.993,-18.638,
5909,1,Justin,Georgia,298.10893,Wo You Jin Ri,Justin One Good Show Concert,0,0.0,0.0,1,120.016,-9.226,
5910,1,Atman,,433.94567,All Is One,97 | 07,1998,0.0,0.0,1,89.385,-7.77,
5911,1,The Pineapple Thief,,399.82975,Run A Mile,Little Man,2006,0.0,0.0,1,140.077,-7.715,0.5691786864450364
5912,1,Carl Davis,Bellevue Washington USA,167.20934,Cranford: Deborah's Vigil,DAVIS_ C.: Cranford (Davis),0,0.0,0.0,1,80.959,-24.082,
5913,1,Diesel Boy,"Santa Rosa, California",140.06812,Dragonfly,Venus Envy,1998,0.0,0.0,1,205.553,-4.564,0.34092275586437804
5914,1,S.U.P,,274.54649,4tx.31b,The Cube 1998,1993,0.0,0.0,1,154.01,-9.748,
5915,1,Daniel Johnston,"Sacramento, CA",237.68771,Oh No,Retired Boxer,1984,0.0,0.0,1,105.641,-24.905,0.5114243256864599
5916,1,Sophie B. Hawkins,"New York, NY [Manhattan]",302.86322,32 Lines (Album Version),Timbre,1999,0.0,0.0,1,129.316,-7.838,
5917,1,Georges Parys,,155.58485,Levallois Monte Carlo,Le Cinema De Michel Audiard,0,0.0,0.0,0,90.278,-15.88,
5918,1,Circle Jerks,California - LA,122.64444,Question Authority,Wild In the Streets,1982,0.0,0.0,0,173.669,-10.18,0.6655446019629685
5919,1,Deville_ Willy,"New York, New York",291.91791,Loup Garou,Loup Garou,1996,0.0,0.0,1,103.258,-13.75,0.21204540548371908
5920,1,Dark Shadows,AUSTRALIA,67.05587,The Taking Of Angelique,House Of Dark Shadows and Night Of Dark Shadows,0,0.0,0.0,1,110.933,-24.522,
5921,1,Jake Hess,Tennessee,168.77669,So Many Reasons,Tribute To Jake Hess,2004,0.0,0.0,1,92.76,-13.478,
5922,1,Cal Tjader,"St. Louis, MO",200.12363,Anyone Who Had A Heart,Sounds Out Burt Bacharach,2003,0.0,0.0,1,118.596,-18.896,
5923,1,Fiona Sit,,232.48934,Xin Bu Liao Qing,It's My Day,0,0.0,0.0,1,99.977,-6.327,
5924,1,Jack Johnson,"Galveston, TX",228.70159,Fortunate Fool,Brushfire Fairytales,2000,0.0,0.0,0,128.684,-10.736,0.8242065020160781
5925,1,Fabolous,"Brooklyn, NY",246.33424,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Street Dreams,2003,0.0,0.0,1,96.708,-5.268,0.5411058269016916
5926,1,Elvin Bishop,"Glendale, CA",335.69914,I'll Be Glad,Gettin' My Groove Back,2005,0.0,0.0,1,100.173,-4.559,0.3347065490692206
5927,1,Nick Cave & The Bad Seeds,,246.46485,Wings Off Flies (2009 Digital Remaster),From Her To Eternity (2009 Digital Remaster),0,0.0,0.0,0,103.145,-11.936,
5928,1,Showbread,,252.21179,Nothing Matters Anymore,The Fear Of God,2009,0.0,0.0,1,164.963,-3.708,
5929,1,Bruce Springsteen,"Freehold, NJ",191.99955,Working On The Highway,Born In The U.S.A.,1984,0.0,0.0,1,183.709,-11.516,0.751580890905498
5930,1,Showbread,,197.79873,The Pig,Nervosa,2008,0.0,0.0,1,110.235,-5.586,
5931,1,The Gathering,,363.31057,Gaya's Dream,Always,0,0.0,0.0,1,87.797,-11.098,
5932,1,Timbalada,,242.1024,Maracaia,Alegria Original,2006,0.0,0.0,0,180.06,-7.203,0.40109529658516824
5933,1,B.A.D.,"London, England",241.81506,Chu Hsin,All i,0,0.0,0.0,0,121.993,-6.65,
5934,1,Arne Weise,,198.24281,Sommarens sista mås,Minnen _ drömmar och lite till,2002,0.0,0.0,1,144.082,-15.879,
5935,1,Jay Pérez,,193.802,Ya Basta,Tesoros De Colección,0,0.0,0.0,1,104.387,-6.01,0.0
5936,1,Marty Robbins,"Glendale, AZ",129.67138,DEU470956112,Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins,0,0.0,0.0,1,140.73,-8.116,0.2732859552542869
5937,1,Hank Penny,"Birmingham, AL",126.95465,Wang Wang Blues,Hank Penny: Crazy Rhythm: The Standard Transcriptions,0,0.0,0.0,1,95.95,-13.159,0.5073468968424951
5938,1,Mario Rosenstock,,361.82159,Radio Jay,Gift Grub: The Best Of 2004,0,0.0,0.0,1,100.091,-7.839,
5939,1,Johnny Nash,"Houston, TX",167.26159,There Are More Questions Than Answers,I Can See Clearly Now,1972,0.0,0.0,1,163.257,-12.43,
5940,1,Jason Miles,NY - New York City,256.20853,Suba,Miles To Miles,0,0.0,0.0,0,196.004,-8.699,0.2538347361322313
5941,1,Bimbo,,288.86159,Lebaran,Semoga Jalan Dilapangkan Tuhan,0,0.0,0.0,0,147.991,-7.687,0.0
5942,1,Samba Mapangala and Orchestra Virunga,Kenya,301.66159,Siri,African Classics,0,0.0,0.0,1,97.817,-9.417,0.0
5943,1,Catherine King/Matthew Schwinghammer/The American Boychoir,New Jersey,125.3873,Trois Noëls québècois (trad): Gabriel,La bonne cuisine,0,0.0,0.0,1,101.672,-29.374,
5944,1,Falling Into Place,"Volos, Greece",293.72036,Cell (Album),Every Grave is a Garden,0,0.0,0.0,1,138.045,-9.785,0.7056291886565315
5945,1,Wet Wet Wet,"Glasgow, Scotland",246.38649,Love Is All Around,Picture This,1994,0.0,0.0,1,84.084,-6.574,
5946,1,Chris Standring,California - LA,261.0673,Through the Looking Glass (jazz),Soul Express,2006,0.0,0.0,1,109.997,-9.435,
5947,1,Bob Newhart,,326.29506,General Chariot Corp. (LP Version),The Button-Down Mind On TV,0,0.0,0.0,1,78.785,-19.242,0.0
5948,1,Finntroll,,278.93506,Ormhäxan,Ur Jordens Djup,2007,0.0,0.0,1,180.06,-5.73,0.6192677019832813
5949,1,BB King,"Memphis, Tennessee",186.40934,She Don't Move Me No More,The Road from Itta Bena,1995,0.0,0.0,1,52.932,-12.967,0.3943948561005826
5950,1,Beautiful Creatures,,263.96689,Wish (Album Version),Beautiful Creatures,2001,0.0,0.0,1,151.508,-4.763,
5951,1,Kent,"Eskilstuna, Sweden",215.562,Markus sång,B-sidor 95 - 00,0,0.0,0.0,1,121.6,-8.669,0.476435219642529
5952,1,Moonspell,Portugal,318.9024,Alma Mater,Wolfheart (re-issue + Bonus Tracks),1995,0.0,0.0,0,117.593,-5.255,
5953,1,Nightwish,"Kitee, Finland",382.58893,Beauty And The Beast,Angels Fall First,1997,0.0,0.0,1,78.959,-4.657,
5954,1,Black Flag,"Los Angeles, CA",92.36853,Police Story,Everything Went Black,1981,0.0,0.0,0,114.378,-12.206,0.6786337886315265
5955,1,Joe Lynn Turner,,231.1571,Knock Knock,Nothing's Changed [Original Recording Remastered],0,0.0,0.0,1,161.063,-6.604,0.0
5956,1,The Fureys,,234.50077,The Lonesome Boatman,The Fureys Finest,0,0.0,0.0,0,117.85,-20.58,
5957,1,Walter Hawkins,"Oakland, CA",468.00934,Never Alone,Love Alive II,1978,0.0,0.0,1,129.761,-13.75,0.26586104921065007
5958,1,Wamdue Project,"Atlanta, GA",422.24281,Washes Over Me,Private Beach Club - By Afterlife,0,0.0,0.0,0,123.984,-10.412,0.21204540548371908
5959,1,Planxty,,156.18567,Junior Crehan's Favourite - Corney Is Coming,Planxty,1973,0.0,0.0,1,202.789,-14.873,0.4782769949300473
5960,1,Weezer,,137.37751,Dope Nose,Maladroit,2002,0.0,0.0,0,127.407,-5.477,0.8172275597425861
5961,1,RUN-DMC,,227.5522,Bob Your Head,Original Album Classics,1990,0.0,0.0,0,64.101,-12.654,0.4137398358601097
5962,1,Eddy Raven,"Lafayette, LA",141.68771,Love Lifted Me,That Good Old Gospel Music_ Volume 2,0,0.0,0.0,1,115.591,-12.994,0.0
5963,1,The Jeff Healey Band,,283.03628,It Could All Get Blown Away,Legacy:Volume One,1992,0.0,0.0,1,94.543,-7.535,0.7306740675391308
5964,1,Anthony Cruz,"Mandeville, Jamaica",264.14975,Make it up,Tsahai Riddim (aka Receive),2005,0.0,0.0,1,95.37,-11.398,0.0
5965,1,Jacques Douai,,143.43791,Le Roi A Fait Battre Tambour,Heritage - Maintenant Que La Jeunesse... - BAM (1968-1971),0,0.0,0.0,0,73.716,-16.243,
5966,1,Sammi Cheng,,295.57506,Luo Cuo Che,Sammi Vs Sammi 04 Concert CD,0,0.0,0.0,1,87.099,-12.611,
5967,1,Thomas Battenstein,,175.90812,Jag Vet En Dejlig Rosa,Guitaropa,0,0.0,0.0,0,98.241,-18.529,
5968,1,Hector,CANADA - Ontario,282.64444,Hannikaisen baari,Hotelli Hannikainen,0,0.0,0.0,1,133.088,-13.98,0.5479529419800353
5969,1,Devo,Georgia,159.89506,Sloppy (I Saw My Baby Gettin'),Q: Are We Not Men?  A: We Are Devo / Devo Live,1978,0.0,0.0,0,88.841,-11.704,0.614576981682048
5970,1,Geiom Feat. Marita,,363.38893,Reminissin',The Sound of Dubstep,0,0.0,0.0,1,140.022,-9.983,0.5823442861044243
5971,1,Pep Laguarda & Tapineria,,340.53179,Caseta del Plater,Brossa D'ahir,0,0.0,0.0,1,125.262,-16.265,
5972,1,Rod Bernard,"Opelousas, LA",103.44444,Cajun Honey (Cajun Lovin' Style),Voices Of Americana: Rod Bernard,0,0.0,0.0,1,155.254,-14.314,
5973,1,Eyes Set to Kill,"Tempe, AZ",158.95465,Play The Part,Broken Frames,2010,0.0,0.0,1,97.497,-4.392,0.6503150761565025
5974,1,Keep Of Kalessin,,292.41424,Many Are We,Armada,2006,0.0,0.0,1,110.044,-5.377,0.5645134115792345
5975,1,Ann Lee,United States,217.62567,2 People,2 People,0,0.0,0.0,1,170.373,-5.625,
5976,1,Jefferson Starship,"San Francisco, CA",220.52526,Fading Lady Light,Original Album Classics,0,0.0,0.0,1,122.348,-8.365,0.28542988170117856
5977,1,The Irish Tenors,,283.55873,The Croppy Boy,Live From Ellis Island,2001,0.0,0.0,1,142.612,-21.999,0.25231655743292364
5978,1,Mississippi Mass Choir,,221.90975,It's Good To Know Jesus,God Gets The Glory,2003,0.0,0.0,1,116.49,-13.448,0.5057510376110472
5979,1,Lonnie Johnson,"New Orleans, LA",189.98812,South Bound Water,Lonnie Johnson Vol. 2  (1926 - 1927),0,0.0,0.0,1,86.761,-23.005,0.0
5980,1,DAVE MATTHEWS BAND,"Charlottesville, VA",289.09669,Tripping Billies,Live At Red Rocks 8.15.95,1993,0.0,0.0,0,125.159,-4.62,
5981,1,Amy Winehouse,London,229.85098,Valerie,ESSENTIAL 08,2007,0.0,0.0,0,96.224,-7.256,0.7828988602517178
5982,1,Glad,,202.55302,O For a Thousand Tongues,Acapella Project Vol. 1,0,0.0,0.0,1,105.364,-14.807,0.0
5983,1,The Antripodean Collective,,720.53506,The Very Conscious,The Massacre of the Egos,0,0.0,0.0,1,60.641,-12.044,0.0
5984,1,Gorillaz,,160.96608,November Has Come,Demon Days,2005,0.0,0.0,1,84.141,-8.317,0.8144317117082399
5985,1,Martin Sexton,"Syracuse, NY",256.62649,Things You Do To Me,Live Wide Open,2000,0.0,0.0,1,137.765,-9.071,
5986,1,Pat Travers,"Toronto, Canada",225.20118,It Ain't What It Seems,Putting It Straight,0,0.0,0.0,0,138.966,-7.284,0.3347065490692206
5987,1,Linkin Park,"Los Angeles, CA",189.28281,Given Up (Album Version),Minutes To Midnight,2007,0.0,0.0,0,100.073,-4.034,0.5869246980415551
5988,1,The In Crowd,,266.81424,Back A Yard,His Majesty Is Coming,1979,0.0,0.0,0,121.713,-8.333,
5989,1,Magic Systeme,,287.34649,1er Gaou,Ivoir' Compil_ Vol. 4,0,0.0,0.0,1,120.693,-7.715,
5990,1,Eazy-E,"Compton, California",208.32608,I'mma Break It Down,Eazy Duz It,1988,0.0,0.0,0,115.692,-8.078,
5991,1,Bryan Ferry,"Washington, England",35.65669,Ja Nun Hons Pris,Frantic,2002,0.0,0.0,0,82.568,-18.161,0.4348380902608562
5992,1,Jean Lumière,,144.19546,Je suis le passeur du printemps,The Greatest Hits from 40's and 50's_ Vol. 8,0,0.0,0.0,1,140.741,-11.092,
5993,1,Scott Ainslie,Vermont,175.04608,Chumpman Blues,Terraplane,0,0.0,0.0,1,180.381,-11.411,0.0
5994,1,The Shangri-Las,"Queens, NY",157.85751,Bull Dog,The Very Best Of The Shangri-Las,1964,0.0,0.0,1,93.413,-7.597,
5995,1,Tyree,,399.93424,My M.B. Thang,Jack'd Volume 1,0,0.0,0.0,0,161.272,-9.752,
5996,1,Cabas,,207.82975,Como Nuestro Amor No Hay Dos,Amores Difíciles,2008,0.0,0.0,1,216.023,-6.399,0.623037475551179
5997,1,Flink,,273.10975,Russian Doll,Moog,0,0.0,0.0,1,131.955,-4.258,
5998,1,The John Buzon Trio,,140.56444,I Can't Believe That You're In Love With Me (Digitally Remastered 95),Ultra-Lounge / Mambo Fever  Volume Two,0,0.0,0.0,1,125.073,-17.419,0.0
5999,1,Heaven 17,"London, England",273.84118,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),The Luxury Gap,1983,0.0,0.0,1,96.859,-8.015,0.0
6000,1,Robert Lockwood_ Jr.,"Marvell, AR",278.38649,Big Legged Woman,I Got To Find Me A Woman,1998,0.0,0.0,1,117.981,-9.763,0.26586104921065007
6001,1,Charlie Walker,"Collins County, TX",152.73751,Pick Me Up On Your Way Down - Original,Charlie Walker's ''T'' For Texas,0,0.0,0.0,1,144.265,-15.912,
6002,1,Der Plan,,34.32444,Schauet Her!,Die Letzte Rache (+Bonus),1983,0.0,0.0,0,121.834,-13.546,0.0
6003,1,The Statler Brothers,"Staunton, VA",201.27302,Shenandoah,Flowers On The Wall:  The Essential Statler Brothers 1964-1969,1967,0.0,0.0,1,104.068,-16.822,0.4974983400231311
6004,1,Peloton,California - SF,238.05342,Beloki,Selected Recordings,0,0.0,0.0,1,70.229,-21.519,
6005,1,Wilks,,256.07791,Brightess night,Brightess night,0,0.0,0.0,1,90.006,-8.527,
6006,1,Paul Buckmaster,,123.76771,Dunn's Revenge,Most Wanted,0,0.0,0.0,0,134.56,-32.586,0.0
6007,1,Evolution,Sofia,208.50893,My Own Way,L'apparenza,0,0.0,0.0,1,97.015,-6.047,
6008,1,Lonestar,,214.12526,Y.O.U. (Album Version),Party Heard Around The World,0,0.0,0.0,1,125.022,-3.321,0.0
6009,1,Paul Buckmaster,,73.50812,The Interrogation,Most Wanted,0,0.0,0.0,1,161.665,-24.112,0.0
